Q,Te,Eh,GNP,Area,PD,B,L,R,T,I,Qs,Glacial,Lith,Connection,C_W_Length,Structure,Slope,W_Depth,Process,Structure_,MainClass,Shelf,Sinuosity,MarginType,Slope_W,ID,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,OID_,River_Name,Alt_Name,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,mm_yr_km,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_Class,C_TopH,C_LowH,C_Length,C_MaxH,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,F_Sum,BoW,R2,PD_Qs,S_Basin_ID,10m_km,SP,Shelf_LowH,F_Age,F_S
4.046938418,0.9,1,6017,10995.4461,7.6769,0.9,1,4.455,21.0697,1,8.2736,1,1,3560,185672.3,,0.423989097,-98,WF,Fore-arc,Arid,1,1.015619993,Active,61261.17,3560,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,308.45379,381.5476277,19278.53909,323,0,23.99389,81.20968,11.82662,2,-174,-1864,33.17459,1690,2,24058.90796,759,0,0,0,0,0,-5248,-273,0,South Pacific Ocean,4.496,9.10905,0,5.64857,129974.4826,-228,0,0
32.64544943,0.3,1,5318,149479.9432,19.5392,0.3,1,1.825,21.6513,1,8.3329,1,1,239,1158788.94,Intracratonic,0.094139977,-19,F,Passive Margin,Arid,1,1.274860024,Passive,28633.26,239,0,0,0,0,0,0,Congo,,0,0,0,0,0,0,0,0,0,0,0,0,0,1418.28268,2987.864046,45977.84341,2291,9.39219,1.57492,34.64502,2.9797,2,-78,-2141,74.25917,2063,1,32538.30131,1222,-5293,723000,700000,0,359620.5848,-1160,-168,12236155,South Atlantic Ocean,1.877,27.00689,621,51.37078,672962.6536,-137,110.47671,5.716459198
2.130278089,1,2,2721.562765,4930.0348,242.0184,2,1,2.9766,25.758,1,8.3463,1,1,2484,198071.98,Passive Margin,0.139459897,-21,W,Passive Margin,Arid,2,1.041980028,Active,111837.4,2484,0,0,0,0,0,668,Wadi Zabid,,4600,0.14,-9999,30.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1500,434.08193,669.5175839,79227.72457,-1,5.29369,15.02787,6.23226,2.37291,0,0,0,0,0,0,0,0,0,0,0,0,0,-835,-138,0,Red Sea,3.042,4.08342,293,6.56542,151389.0823,-188,0,0
1.083036518,1,2,6017,2116.4523,133.6076,4,2,4.0994,18.0881,1,8.424,1,2,6794,106780.3,,0.189845437,-34,WF,Fore-arc,Arid,3,1.001080036,Active,97546.71,6794,0,0,0,0,0,368,Moche,,2100,0.3,-9999,142.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,432.97314,1130.388868,115982.6544,1406,0,38.39098,56.74205,3.12116,3,-293,-1034,21.87109,741,1,132601.2475,500,0,0,0,0,0,-5911,-376,0,South Pacific Ocean,4.115,4.19603,0,1.91096,82109.89984,-362,0,0
9.983559151,1,2,1487.999223,33994.711,302.9645,2,1,0.7769,22.8399,1,8.4252,1,1,437,554604.07,Intracratonic,0.013111844,-2,F,Passive Margin,Arid,3,1.006029963,Passive,55424.34,437,0,0,0,0,0,326,Indus,,35000,4.6,12,131.43,9.7,-9999,0.277,2108.696,2.8,-9999,0.08,608.696,500,1042.23028,227511.6672,283186.3814,1668,9.28765,1.40082,36.08523,1.33481,2,-88,-2927,72.04153,2809,2,426204.9557,1145,-4750,1416000,1525000,46,1366759.576,-2196,-196,26294785,Arabian Sea,0.817,4.00585,31,70.80787,239213.9694,-378,59.39937,1.803672316
4.2220444,1,1,-99,11593.3275,64.4293,2,2,3.325,11.6235,1,8.4426,1,2,792,337490.82,Foreland,-9999,-9999,,Foreland,,5,1.021559954,Passive,-9999,792,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,426.94722,-9999,-9999,-9999,25.96454,9.85212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.597,7.80416,46,28.50313,185068.6535,0,0,0
18.12718302,1,1,60979,71650.2168,0.0185,2,2,0.3466,29.6899,1,8.4526,1,2,1195,751010.68,Intracratonic,-9999,-9999,,Intracratonic,,5,1.047189951,Passive,-9999,1195,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,411.26238,-9999,-9999,-9999,44.14874,0.46151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.361,8.1154,40,96.13318,466820.0127,0,0,0
3.7359569,1,1,1189,9949.63,90.3771,2,2,1.9225,24.1338,1,8.4716,1,2,2839,400065.16,,0.082700743,-15,WF,Foreland,Arid,1,1.148010015,Passive,49759.88,2839,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,235.71198,7261.952963,67040.66118,2012,0,4.80547,31.97355,3.59483,1,-98,-2787,73.5819,2689,5,54564.98793,1061,0,0,0,0,0,-1770,-179,0,Arabian Sea,1.949,8.35644,0,21.93698,248595.1775,-241,0,0
8.026747776,1,1,5244,25880.8854,65.6827,2,2,1.4054,15.2884,1,8.4831,1,2,1258,262366.38,Extensional,-9999,-9999,,Extensional,,5,1.02718997,Active,-9999,1258,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,408.88636,-9999,-9999,-9999,32.19009,5.35663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.507,7.91116,946,32.78238,159238.9886,0,0,0
2.697660744,1,1,-99,6622.7563,3.5035,2,2,3.325,18.8834,1,8.4857,1,2,9812,148978.44,Strike-Slip,-9999,-9999,,Strike-Slip,,5,1.021559954,Active,-9999,9812,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,153.99917,-9999,-9999,-9999,43.32826,22.31867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.383,8.34024,754,19.63116,106453.5769,0,0,0
50.50374594,0.1,2,1487.594456,257904.6062,286.6228,0.2,1,1.323,24.8103,1,8.5375,1,1,455,1529619.5,Passive Margin,0.223257479,-84,WF,Passive Margin,Equatorial,1,1.015149951,Passive,39934.48,455,0,0,0,0,0,289,Bengal,,260000,12,62,46.15,0.4,64,0.002,33.333,22,-9999,0.085,1833.333,1300,1018.09652,3677.427432,21998.46435,8184,6.66803,0.86492,47.27744,11.13714,3,-72,-2047,43.6479,1975,1,33643.2095,1254,-5364,2800000,1360000,32,2545587.393,-2237,-349,147605136,Bay of Bengal,1.674,33.73673,322,73.71548,885010.6227,-245,96.53353,1.116785714
5.292255955,0.9,1,6017,15376.4351,3.6327,0.9,1,6.063,12.4667,1,8.5509,1,1,1616,287454.7,,0.46631831,-106,FW,Fore-arc,Arid,1,1.110829949,Active,97364.78,1616,0,0,0,0,0,425,Ocona,,15000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5500,730.27174,2759.789628,6615.614828,195,0,21.09202,63.88347,34.1616,1,-140,-6738,100.82339,6542,2,2879.03348,877,0,0,0,0,0,-6456,-236,0,South Pacific Ocean,6.111,9.42642,0,2.60836,180874.7197,-226,0,0
2.057665192,1,2,2721.991995,4720.8804,114.0258,2,1,3.1768,26.0292,1,8.5516,1,1,3711,221098.05,Passive Margin,0.114464276,-24,W,Passive Margin,Arid,2,1.041980028,Active,78875.3,3711,0,0,0,0,0,667,Wadi Siham,Wadi Sihan,4900,0.1,-9999,20.41,2.8,-9999,0.571,28000,-9999,-9999,-9999,-9999,-9999,296.94038,181.2064633,46158.04174,-1,9.21361,14.36829,9.11565,3.74799,0,0,0,0,0,0,0,0,0,0,0,0,0,-853,-134,0,Red Sea,3.186,4.26343,293,12.92486,154527.1694,-173,0,0
8.965641592,1,1,20540,29718.8039,9.9284,1,1,1.5584,25.1444,1,8.5626,1,1,669,453602.58,Intracratonic,-9999,-9999,,Intracratonic,,5,1.00691998,Passive,-9999,669,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,155.25803,-9999,-9999,-9999,8.13309,3.43561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.668,7.99995,25,74.25382,250161.6293,0,0,0
2.423646997,1,1,14393.97605,5792.8371,0.6298,1.5,1.5,4.509,20.6112,1,8.564,1,1.5,3570,189449.5,,0.824900414,-126,FW,Fore-arc,Arid,1,1.028980017,Active,94763.51,3570,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9728,1623.356002,7890.036992,174,0,23.80054,59.93868,23.70078,1,-35,-1745,55.24144,1710,1,4582.49762,1440,0,0,0,0,0,-5867,-187,0,South Pacific Ocean,4.61,8.3764,0,2.80847,159578.0542,-187,0,0
3.739749889,1,1,-99,9962.2585,32.6726,2,2,2.347,19.6533,1,8.6592,1,2,645,298257.68,Foreland,0.129983276,-28,FT,Foreland,Equatorial,3,1.107540011,Active,52927.32,645,0,0,0,0,0,0,Bengal,,0,0,0,0,0,0,0,0,0,0,0,0,0,3545.31445,20898.2909,88954.99075,9954,4.72138,7.86903,30.58912,1.82115,2,-80,-1836,42.03474,1756,2,86085.28467,1211,-5364,2800000,1360000,32,2545587.393,-1744,-125,147605136,Bay of Bengal,2.444,8.31553,345,9.29914,136561.9734,-162,96.53353,1.292857143
43.54140719,1,1,10264.39246,214255.8482,2.5522,0.5,0.5,0.873,21.4287,1,8.6754,1,0.5,127,1071633.44,Passive Margin,0.163228194,-27,W,Passive Margin,Equatorial,1,1.372769952,Passive,25345.12,127,0,0,0,0,0,0,Ogooue,,200000,150,-9999,750,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,880,2099.42985,10364.81576,44545.31834,2944,0.59582,0.81464,43.40086,2.26735,2,-97,-3161,71.22396,3064,2,62133.4585,1073,-3096,163000,546000,16,26445.82341,-1235,-135,1146897,South Atlantic Ocean,0.905,8.36869,202,62.93126,564776.5047,-101,116.55752,11.41717791
26.00224553,0.9,1,48111,112478.1534,36.4773,1.35,1.5,0.937,10.6247,1,8.7411,1,1.5,29,1214873.53,Passive Margin,0.024491997,-5,WF,Passive Margin,Warm Temperate,3,1.105059981,Passive,36918.97,29,0,0,0,0,0,367,Mississippi,Alabama/Tombigbee,110000,60,-9999,545.45,4.5,-9999,0.041,75,6.3,-9999,0.057,105,1300,2003.6967,47362.84585,106801.2414,8065,1.06633,0.77127,41.52337,1.32021,3,-212,-2043,56.00337,1831,1,144699.9293,612,-3386,426000,654000,48,146371.501,-1720,-187,13436838,Gulf of Mexico,1.103,8.25061,400,79.47291,570404.4995,-141,162.37008,3.910798122
15.97276158,1,1,534,61168.7521,19.2762,0.5,0.5,1.6771,25.9781,1,8.7594,1,0.5,968,657827.85,,0.399414013,-67,FT,Passive Margin,Equatorial,1,1.031559944,Passive,14645.89,968,0,0,0,0,0,315,Lurio,,61000,7.3,-9999,119.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1300,1289.95875,6086.741339,8026.649555,1437,0,2.54945,72.44353,24.54324,3,-1260,-2921,72.14106,1661,1,27478.54007,125,0,0,0,0,0,-1258,-197,0,Mozambique Channel,1.925,7.63133,0,67.13232,517869.6007,-197,0,0
6.078752815,1,1,10047,18284.0632,64.5853,1,1,3.0438,19.8908,1,8.7705,1,1,2441,373866.22,Fore-arc,0.858810214,-139,WF,Fore-arc,Equatorial,1,1.098719954,Active,46036.27,2441,0,0,0,0,0,651,Verde,,19000,6.1,-9999,321.05,8.1,-9999,0.426,1327.869,-9999,-9999,-9999,-9999,3000,1367.94577,7054.519051,2705.996488,142,0.28275,8.14141,105.56894,153.73265,3,-1,-1855,33.74075,1854,1,4814.94227,1605,0,0,0,0,0,-5276,-416,0,North Pacific Ocean,3.106,8.59485,1609,4.50129,192842.5619,-416,0,0
19.4061893,1,1,60979,78024.3103,0.0704,1,1,0.6013,32.2355,1,8.8059,1,1,286,742793.73,Intracratonic,-9999,-9999,,Intracratonic,,5,1.062139988,Passive,-9999,286,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,456.13859,-9999,-9999,-9999,75.00249,0.80951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.65,8.14617,40,94.32283,467023.7286,0,0,0
9.255596782,1,1,544.0014685,30925.0309,25.3442,0.75,0.75,2.0877,24.0808,1,8.8128,1,0.75,1066,414125.99,Passive Margin,0.121803694,-20,FT,Passive Margin,Equatorial,3,1.02365005,Passive,29642.89,1066,0,0,0,0,0,480,Pungue,Pongoe,29000,3.1,-9999,106.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2000,1571.43562,44171.77369,127126.7787,2091,18.57474,5.04122,28.80961,3.51617,0,0,0,0,0,0,0,0,0,0,0,100,0,-961,-107,0,Mozambique Channel,2.32,7.93034,614,59.65904,274803.061,-447,0,0
7.874042863,1,1,10047,25266.8922,26.0646,1,1,2.1516,21.1458,1,8.8478,1,1,758,452874.04,Extensional,0.074221515,-11,F,Strike-Slip,Arid,1,1.185700059,Active,107828.92,758,0,0,0,0,0,0,Concepción,,25000,0.4,-9999,16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,590.10126,14911.90487,40418.66663,642,15.65376,4.75099,14.81977,3.43901,0,0,0,0,0,0,0,0,0,0,0,0,0,-1794,-196,0,Gulf of California,2.314,8.22686,764,27.08615,295022.4963,-139,0,0
2.410706077,1,1,14394,5754.1998,1.1725,1.5,1.5,4.518,21.4503,1,8.8566,1,1.5,4515,209018.97,,1.218013278,-135,WF,Fore-arc,Arid,1,1.055410028,Active,74740.3,4515,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04783,1600.135648,8022.784621,173,0,21.61526,74.48458,22.68539,2,-32,-1274,25.25037,1242,1,22253.4872,1467,0,0,0,0,0,-5749,-182,0,South Pacific Ocean,4.604,8.69119,0,2.84068,173529.3786,-182,0,0
15.49548446,1,1,5244,58892.6447,1.564,2,2,0.651,19.2452,1,8.8602,1,2,1295,702094.71,Intracratonic,-9999,-9999,,Intracratonic,,5,1.021029949,Passive,-9999,1295,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,40.26562,-9999,-9999,-9999,18.4015,0.92723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.676,8.53255,420,95.67109,442350.4015,0,0,0
23.16946058,0.9,1,30098.6426,97375.4579,39.0846,0.9,1,2.0497,8.8681,1,8.8639,1,1,280,972617.44,Foreland,0.165134288,-30,W,Passive Margin,Warm Temperate,1,1.114109993,Passive,41571.83,280,0,0,0,0,0,151,Douro,Duero,98000,13,20,132.65,1.8,-9999,0.018,138.462,5.5,-9999,0.056,423.077,2100,995.66801,6216.989864,63311.47618,3281,2.49317,2.10741,56.07162,2.93786,2,-100,-4027,77.94596,3927,1,51704.21402,1035,0,0,0,0,0,-2477,-146,0,North Atlantic Ocean,2.239,9.01614,1099,34.50156,637911.9844,-186,0,0
8.882928801,1,1,13361.90785,29376.4854,9.6029,0.75,0.75,2.044,27.6642,1,8.9236,1,0.75,977,469481.95,Passive Margin,0.226802337,-50,WF,Passive Margin,Arid,1,1.039109945,Passive,172439.55,977,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,324.04949,1515.378705,166921.0719,2989,0.50598,4.35374,16.36516,2.67791,3,-1866,-3668,77.79625,1802,1,242377.1327,41,0,0,0,0,0,-3231,-409,0,South Atlantic Ocean,2.125,8.58349,600,31.19377,308591.0555,-447,0,0
1.522447236,1,2,5345,3239.5331,226.5225,4,2,3.55,16.1589,1,8.9265,1,2,4211,149707.42,Foreland,0.541444086,-131,W,Foreland,Warm Temperate,1,1.085399985,Active,73911.49,4211,0,0,0,0,0,265,Kaoping,Gao-ping,3300,8.5,-9999,2575.76,21,-9999,6.364,2470.588,2.3,-9999,0.697,270.588,4000,3838.03456,5530.260837,11215.07258,-1,9.78086,23.71292,33.95954,18.10064,2,3,-1236,51.25889,1227,2,8870.38545,1628,0,0,0,0,0,-2713,-203,0,South China Sea,3.55,4.46324,356,16.37159,114578.2455,-203,0,0
39.81224388,0.7,2,5444,191569.0868,100.1143,2.8,2,1.8168,-0.9172,1,8.9302,1,2,37,1366635.54,Foreland,0.122809981,-23,FT,Foreland,Snow,2,1.108739972,Passive,29301.09,37,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,743.52737,212661.3595,629922.1147,-1,38.58747,1.3294,26.07412,0.18415,0,0,0,0,0,0,0,0,0,0,0,0,0,-966,-202,0,Yellow Sea,1.938,5.97979,1216,55.70487,-9999,-116,0,0
5.803300461,1,1,3053,17254.3431,79.0998,1,1,3.2589,18.4617,1,8.9745,1,1,3384,298986.51,Foreland,0.410078381,-83,W,Passive Margin,Arid,1,1.51462996,Passive,56981.95,3384,0,0,0,0,0,568,Souss,,16000,0.31,-9999,19.38,4.2,-9999,0.263,13548.387,0.03,-9999,0.002,96.774,2700,468.45817,1988.489053,37878.50435,6559,14.71929,10.89982,21.1997,5.51764,0,0,0,0,0,0,0,0,0,0,0,0,0,-1417,-209,0,North Atlantic Ocean,3.576,8.17867,771,16.88885,217795.1575,-209,0,0
1.55650029,1,2,10047,3330.3595,116.7074,3,1.5,3.7007,20.4632,1,9.0357,1,1.5,3929,134504.23,,0.21159457,-36,WF,Passive Margin,Equatorial,1,1.225929976,Passive,33440.06,3929,0,0,0,0,0,21,Antigua,la Antigua,3300,2.8,-9999,848.48,0.7,-9999,0.212,250,-9999,-9999,-9999,-9999,-9999,1668.59344,1326.889517,35436.07704,8515,0,27.51363,39.4138,4.85381,0,0,0,0,0,0,0,0,0,0,0,0,0,-1490,-172,0,Gulf of Mexico,3.706,4.5114,0,16.82664,95601.42398,-172,0,0
103.8183929,0.1,1,12593,634815.448,21.0452,0.1,1,1.4078,26.1219,1,9.1901,1,1,36,2726510.86,Intracratonic,0.061997022,-14,WT,Passive Margin,Equatorial,1,1.00364995,Passive,74769.5,36,0,0,0,0,0,536,Saõ Francisco,,640000,70,80,109.38,0.8,15,0.001,11.429,6,-9999,0.009,85.714,1400,1152.97339,6222.964351,26483.33493,3123,11.51932,0.51634,34.92066,28.73505,1,-5,-3687,130.50459,3682,1,36627.4281,1589,-4376,155000,108000,12,11149.79147,-3372,-761,334847,South Atlantic Ocean,1.745,74.14225,141,56.42617,1404004.343,-761,112.76947,6.477419355
9.010647024,1,2,1488,29905.3976,432.6242,2,1,0.9188,23.3879,1,9.2107,1,1,834,425180.82,Intracratonic,0.07006321,-5,F,Passive Margin,Arid,3,1.006029963,Passive,55424.34,834,0,0,0,0,0,0,Indus,,0,0,0,0,0,0,0,0,0,0,0,0,0,941.81085,192610.2225,283186.3814,1772,65.06732,2.16096,36.08523,0.69212,0,0,0,0,0,0,0,0,-4750,1416000,1525000,46,1366759.576,-2196,-196,26294785,Arabian Sea,0.96,4.40771,31,81.44082,263175.5014,-196,59.39937,1.803672316
12.17364368,1,2,5401.771614,43559.2448,315.2665,2,1,1.3392,11.3594,1,9.2176,1,1,2058,478920.66,Foreland,0.029781205,-14,TF,Passive Margin,Warm Temperate,2,1.130259991,Passive,26074.41,2058,0,0,0,0,0,483,Qiantangjiang,Fuchunjiang,42000,31,-9999,738.1,4.4,-9999,0.105,141.935,2.5,-9999,0.06,80.645,1000,2119.2271,61644.43357,612425.0236,-1,4.25482,2.79629,24.50679,0.18941,0,0,0,0,0,0,0,0,0,0,0,0,0,-942,-303,0,Eastern China Sea,1.493,4.13402,1368,17.88572,331690.5472,-116,0,0
2.497691685,1,2,2631.073369,6014.8963,197.4508,2,1,2.9011,25.6485,1,9.2254,1,1,4998,195018.9,Passive Margin,0.273767281,-45,FW,Passive Margin,Arid,1,1.135220051,Passive,58648.32,4998,0,0,0,0,0,0,Wadi Ahwar,,6400,0.07,-9999,10.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.24631,991.2153278,23769.1763,-1,2.34968,14.87599,18.03973,10.47575,0,0,0,0,0,0,0,0,0,0,0,0,0,-1307,-249,0,Gulf of Aden,2.91,4.59861,281,6.69222,152488.2208,-249,0,0
9.888293587,1,1,-99,33589.7135,14.6069,1.5,1.5,1.7676,14.9276,1,9.2431,1,1.5,197,319999.08,Strike-Slip,-9999,-9999,,Strike-Slip,,5,1.021559954,Active,-9999,197,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,225.02419,-9999,-9999,-9999,70.99308,5.52377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.845,8.85538,849,36.85637,221069.8646,0,0,0
22.0333887,1,1,5444,91444.2136,3.2675,2.1408,2,4.4072,1.5826,1.0704,9.2599,1.070438167,2,22,861903.65,Foreland,-9999,-9999,,Foreland,,5,1.042639971,Active,-9999,22,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140.4535,-9999,-9999,-9999,60.12787,5.11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.57,8.34271,33,20.41998,694937.7117,0,0,0
2.139385085,1,1,10809,4956.3939,97.1389,2,2,4.2185,20.5102,1,9.287,1,2,4826,148905.38,Foreland,0.0181672,-3,W,Foreland,Equatorial,3,1.02204001,Active,64903.02,4826,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.50816,344054.4439,116024.9447,1471,5.45577,28.33007,35.2526,1.3273,3,-514,-3095,94.33199,2550,3,330894.2154,339,0,0,0,0,0,-2494,-206,0,Caribbean Sea,4.234,9.25298,274,9.86388,241.44091,-154,0,0
2.931214452,1,2,3491.745985,7347.0687,134.7665,2,1,2.8202,22.1048,1,9.3326,1,1,1472,203139.24,Foreland,0.347756596,-39,WT,Foreland,Equatorial,2,1.173760057,Active,28704.9,1472,0,0,0,0,0,90,Cenrana,Walane,7300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2649.31972,8117.107857,14260.76727,2286,16.37977,13.88309,59.78073,14.58547,2,-40,-2012,51.09852,1972,1,57146.58784,1413,0,0,0,0,0,-1924,-208,0,Gulf of Boni,2.941,4.47465,166,38.9329,104408.2929,-208,0,0
3.833773002,1,1,10809,10276.3196,41.0697,2,2,2.129,23.3821,1,9.349,1,2,365,322186.06,Passive Margin,0.275218438,-122,FT,Foreland,Equatorial,3,1.070189953,Passive,81912.26,365,0,0,0,0,0,209,Orinoco,,10000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1373.89265,133341.2079,85596.71522,1135,33.79622,6.60798,32.35169,2.60524,3,-81,-2555,51.2991,2423,2,190665.8871,1202,-2530,112000,238000,0,12968.24431,-2757,-107,2256822,Caribbean Sea,2.167,9.18509,258,74.19777,254611.4439,-223,106.08002,0
2.734986557,1,1,3494,6737.4973,2.2784,2,2,4.1207,16.708,1,9.406,1,2,8057,192733.12,Foreland,0.012849809,-2,TF,Foreland,Equatorial,2,1.035470009,Active,-9999,8057,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4034.1959,0,167294.1862,-1,29.60904,21.38034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arafura Sea,4.184,9.26365,162,35.43235,117228.505,0,0,0
5.279198982,1,1,7084.343353,15329.0291,21.6777,1,1,3.877,18.1042,1,9.4271,1,1,1200,359126.9,,0.294131407,-58,FW,Fore-arc,Equatorial,1,1.341729999,Active,77033.67,1200,0,0,0,0,0,519,San Juan,,39000,82,-9999,5125,16,-9999,1,195.122,-9999,-9999,-9999,-9999,0,5607.42833,745.4181731,12698.50019,411,0,10.79563,45.52555,10.78868,2,-51,-1862,41.83625,1811,3,32791.48443,1346,0,0,0,0,0,-3733,-226,0,North Pacific Ocean,4.185,8.73333,0,35.43431,227874.8372,-137,0,0
15.65616278,1,2,919.1936748,59656.9807,111.7914,2,1,0.5451,24.2647,1,9.4273,1,1,268,617161.94,Passive Margin,0.306788667,-61,W,Passive Margin,Equatorial,1,1.01741004,Passive,30568.08,268,0,0,0,0,0,0,Niger,,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.403,2302.153071,26868.47749,4357,11.39662,0.88324,61.20764,16.71103,3,-1468,-3337,83.05856,1869,4,44209.8294,90,-4061,222000,875000,21,87350.21714,-2420,-549,4618045,Gulf of Guinea,0.565,4.54763,245,88.38616,390618.12,-449,101.58539,7.391891892
14.27365575,1,1,823,53146.3731,7.1737,2,2,0.4544,27.3786,1,9.48,1,2,1462,639961.17,Intracratonic,-9999,-9999,,Intracratonic,,5,1.015460014,Passive,-9999,1462,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,843.25608,-9999,-9999,-9999,63.73315,0.71004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.549,7.84646,45,94.38698,345876.1582,0,0,0
8.492047012,1,1,5496,27769.6302,7.9569,2,2,1.6915,13.9974,1,9.5505,1,2,1180,751368.82,Intracratonic,-9999,-9999,,Intracratonic,,5,1.123810053,Active,-9999,1180,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,217.51356,-9999,-9999,-9999,73.70095,2.25122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.758,9.18924,46,76.88862,397447.069,0,0,0
8.915930224,1,1,1369.658485,29512.9713,90.5232,1.5,1.5,1.7582,16.712,1,9.5717,1,1.5,731,521150.81,Extensional,0.071312107,-14,T,Foreland,Equatorial,2,1.268959999,Active,31921.58,731,0,0,0,0,0,316,Ma,,28000,17,-9999,607.14,3,-9999,0.107,176.471,2.2,-9999,0.079,129.412,2000,1908.7374,240889.4695,284753.0986,8088,2.9065,3.37369,22.9312,0.50921,0,0,0,0,0,0,0,0,0,0,0,0,0,-835,-103,0,South China Sea,1.88,8.95153,349,7.51254,298746.3843,-145,0,0
121.0861485,0.1,1,12589.75023,769436.3351,5.6288,0.1,1,1.339,26.1872,1,9.5777,1,1,122,2531916.64,Intracratonic,0.019722644,-12,F,Passive Margin,Equatorial,3,1.18671,Passive,69196.75,122,0,0,0,0,0,609,Amazon,,760000,370,-9999,486.84,75,-9999,0.099,202.703,15,-9999,0.02,40.541,1100,2009.2813,251553.5746,266664.3196,4800,12.76613,0.52885,40.34872,0.43875,2,-86,-3289,97.48543,3203,1,503580.3953,1161,-5086,662000,1182000,25,502347.5433,-2921,-129,18320296,South Atlantic Ocean,1.571,81.63314,142,67.09555,1763647.439,-117,78.84311,3.270392749
14.19077401,1,1,12589.81055,52760.9023,17.0072,2,2,0.579,25.5008,1,9.5816,1,2,1083,842461.85,,0.020253949,-2,FT,Passive Margin,Equatorial,3,1.001459956,Passive,50585.98,1083,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.45303,52055.78818,138969.371,660,0,0.68727,46.96954,0.74117,0,0,0,0,0,0,0,0,0,0,0,0,0,-2511,-135,0,South Atlantic Ocean,0.599,9.26172,0,69.33095,459526.3212,-103,0,0
